space_url,venue_url,venue_name,space_name,latitude,longitude,address,nearest_tube_station,max_seated,max_standing,area_in_m2,catering_offered,external_catering_allowed,supervenue,Standing_max,Dining_max,Theatre_max,Boardroom_max,Classroom_max,Cabaret_max,U-Shaped_max,Approved caterers only,BYO alcohol allowed,BYO alcohol not allowed,External catering allowed,External catering not allowed,In-house catering,No in-house catering,Venue doesn’t provide alcohol,Venue provides alcohol,Alcohol licence until 23:00,Corkage fee for BYO alcohol,Buyout fee for external catering,Kitchen facilities available for guests,Complimentary water,Complimentary tea and coffee,Alcohol licence until 23:00 (extension available),Halal menu,Kosher menu,Extensive vegan menu,Extensive gluten-free menu,Alcohol licence until 1:30,Alcohol licence until 1:00,Alcohol licence until 0:00,Alcohol licence until 1:00 (extension available),Alcohol licence until 5:00 (extension available),Alcohol licence until 3:00 (extension available),Alcohol licence until 0:00 (extension available),Alcohol licence until 2:00 (extension available),Alcohol licence until 22:30,Alcohol licence until 22:00,Alcohol licence until 2:00,Alcohol licence until 22:30 (extension available),Alcohol licence until 3:00,Alcohol licence until 0:30 (extension available),Alcohol licence until 4:00,Alcohol licence until 23:30,Alcohol licence until 23:30 (extension available),Alcohol licence until 21:30,Alcohol licence until 4:00 (extension available),Alcohol licence until 2:30,Alcohol licence until 0:30,Alcohol licence until 22:00 (extension available),Alcohol licence until 5:00,Alcohol licence until 21:00 (extension available),Alcohol licence until 2:30 (extension available),Alcohol licence until 21:00,Alcohol licence until 1:30 (extension available),Wi-Fi,Projector,Flipchart,Natural light,Flatscreen TV,Whiteboard,Conference call facilities,Air conditioning,Storage space,Accommodation available,Parking available,Own music allowed,Bring your own DJ,PA system / music speakers available,Wheelchair accessible,Promoted / ticketed events,Loud music / events,Wedding licence,Temporary event notices (TENs) available,Paid parking facilities available nearby,Disabled access toilets,Ground level,Lift to all floors,Free parking is available on-site
https://www.tagvenue.com/rooms/london/25964/hicce/restaurant-and-outside-terrace,https://www.tagvenue.com/venues/london/12215/hicce,hicce,restaurant and outside terrace,51.535412755477,-0.12619079577027,"Stable Street, 102, London, N1C 4DR",King's Cross St. Pancras Station (650 yd),150,0,100,Venue offers catering,External catering not allowed,False,,150.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,,False,False,True,True,False,False,False,False,True,True,,True,
https://www.tagvenue.com/rooms/london/27863/the-halley/orbit-meeting-room,https://www.tagvenue.com/venues/london/9863/the-halley,the halley,orbit meeting room ,51.5369553,-0.0788001,"2-10 Hertford Road, Unit V,Z,Y,X, London, N1 5ET",Haggerston Station (450 yd),6,0,8,Venue offers catering,External catering not allowed,False,,,,6.0,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,,,True,,
https://www.tagvenue.com/rooms/london/10048/heddon-street-kitchen/whole-venue,https://www.tagvenue.com/venues/london/4886/heddon-street-kitchen,heddon street kitchen,whole venue,51.51086587856,-0.13930320739746,"Heddon Street, 3-9, London, W1B 4BE",Piccadilly Circus Station (450 yd),250,420,400,Venue offers catering,External catering allowed,False,420.0,250.0,,,,,,0,0,1,1,0,1,0,0,1,,,False,True,1.0,0.0,,True,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/107/30-euston-square/wales-heritage-room,https://www.tagvenue.com/venues/london/44/30-euston-square,30 euston square,wales heritage room,51.526416876556,-0.13370981598416,"30 Euston Square, Euston, London, NW1 2FB",Euston Square Station (200 yd),12,0,39,Venue offers catering,External catering not allowed,False,,12.0,,12.0,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,1.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,True,,True,False,True,True,False,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/20610/never-for-ever/basement-bar,https://www.tagvenue.com/venues/london/9274/never-for-ever,never for ever,basement bar,51.554329707422,-0.1445292232788,"Highgate Road, 79, London, NW5 1TL",Tufnell Park Station (600 yd),60,100,3500,Venue offers catering,External catering not allowed,False,100.0,60.0,,,,60.0,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,True,True,False,,True,True,True,True,False,True,False,True,True,True,,True,
https://www.tagvenue.com/rooms/london/4919/the-garrison/cinema-room,https://www.tagvenue.com/venues/london/2100/the-garrison,the garrison,cinema room,51.500652896908,-0.081793076721169,"99 Bermondsey St, London, SE1 3XB",London Bridge Station (750 yd),30,35,20,Venue offers catering,External catering not allowed,False,35.0,30.0,,16.0,,,25.0,0,0,1,0,1,1,0,0,1,True,,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,,,,,
https://www.tagvenue.com/rooms/london/32476/chabad-islington-community-centre/entire-venue,https://www.tagvenue.com/venues/london/15382/chabad-islington-community-centre,chabad islington community centre,entire venue,51.5367625,-0.1006358,"Elliott's Place, 1-3, London, N1 8HX",Angel Station (650 yd),20,30,59,Venue offers catering,External catering not allowed,False,30.0,,20.0,,,20.0,,1,1,0,0,1,0,1,1,0,,False,,,0.0,1.0,,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,,False,False,False,True,False,False,False,False,True,True,True,,
https://www.tagvenue.com/rooms/london/4452/sir-christopher-hatton/cellar-bar,https://www.tagvenue.com/venues/london/1840/sir-christopher-hatton,sir christopher hatton,cellar bar,51.5185081,-0.1089345,"4 Leather Lane , London, EC1N 7RA",Chancery Lane Station (250 yd),80,100,90,Venue offers catering,External catering not allowed,True,100.0,80.0,55.0,30.0,,55.0,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,,,,,
https://www.tagvenue.com/rooms/london-heathrow/1376/sheraton-skyline-hotel-london-heathrow/amsterdam-room,https://www.tagvenue.com/venues/london-heathrow/538/sheraton-skyline-hotel-london-heathrow,sheraton skyline hotel london heathrow,amsterdam room,51.481379007212,-0.43661969353184,"Heathrow Airport, Bath Road, London Heathrow, UB3 5BP",,16,20,24,Venue offers catering,External catering not allowed,False,20.0,,16.0,16.0,,,,1,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,True,,False,False,False,False,False,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/26792/missionworks/the-hanging-garden,https://www.tagvenue.com/venues/london/11649/missionworks,missionworks,the hanging garden,51.498045026417,-0.23026115841674,"Iffley Road, 41, London, W6 0PB",Goldhawk Road Station (550 yd),30,40,50,Venue doesn’t offer catering,External catering allowed,False,40.0,,,,30.0,,20.0,0,0,1,1,0,0,1,1,0,,,False,False,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,,True,,,
https://www.tagvenue.com/rooms/london/6897/the-market-porter/dining-room,https://www.tagvenue.com/venues/london/3452/the-market-porter,the market porter,dining room,51.505386685354,-0.091263830094135,"Stoney Street, 9, London, SE1 9AA",London Bridge Station (350 yd),40,60,50,Venue offers catering,External catering not allowed,True,60.0,40.0,,20.0,30.0,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,,,,,
https://www.tagvenue.com/rooms/london/7867/salsa-temple/whole-venue,https://www.tagvenue.com/venues/london/4015/salsa-temple-1,salsa! temple,whole venue ,51.511153000051,-0.11421650648117,"Temple Place, London, WC2R 2PH",Temple Station (50 yd),400,920,657,Venue offers catering,External catering not allowed,False,920.0,300.0,400.0,,,240.0,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/6637/the-goldsmiths-centre/bench,https://www.tagvenue.com/venues/london/2775/the-goldsmiths-centre,the goldsmiths' centre,bench,51.52079393835,-0.10335287672115,"The Goldsmiths' Centre, 42 Britton Street, London, EC1M 5AD",Farringdon Station (150 yd),30,60,75,Venue offers catering,External catering not allowed,True,60.0,30.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,,,,,
https://www.tagvenue.com/rooms/london/6700/huckletree-shoreditch/cupertino,https://www.tagvenue.com/venues/london/3329/huckletree-shoreditch,huckletree shoreditch,cupertino,51.5219361,-0.0863197,"18 Finsbury Square, London, EC2A 1AH",Old Street Station (500 yd),14,0,35,Venue doesn’t offer catering,External catering allowed,False,,,,14.0,,,,0,0,1,1,0,0,1,1,0,,,False,False,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/15703/uncommon-liverpool-street/meeting-room-5,https://www.tagvenue.com/venues/london/5024/uncommon-liverpool-street,uncommon liverpool street,meeting room 5,51.517081988152,-0.081549882888908,"Liverpool Street, 34-37, London, EC2M 7PP",Liverpool Street Station (150 yd),8,0,13,Venue doesn’t offer catering,External catering allowed,True,,,,8.0,,,,0,0,1,1,0,0,1,0,1,,,False,False,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,True,True,False,False,,False,False,True,False,False,False,False,False,True,,,True,
https://www.tagvenue.com/rooms/london/7822/be-at-one-liverpool-street/the-hideaway,https://www.tagvenue.com/venues/london/3972/be-at-one-liverpool-street,be at one liverpool street,the hideaway,51.51629417158,-0.083663463592529,"Old Broad Street, 45, London, EC2N 1HU",Liverpool Street Station (150 yd),0,150,1,Venue doesn’t offer catering,External catering not allowed,True,150.0,,,,,,,0,0,1,0,1,0,1,0,1,,,,,1.0,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/15388/hilton-london-paddington/avon,https://www.tagvenue.com/venues/london/6961/hilton-london-paddington,hilton london paddington,avon,51.515780080538,-0.17552375793457,"Praed Street, 146, London, W2 1EE",Paddington Station (100 yd),8,0,10,Venue offers catering,External catering not allowed,False,,,,8.0,,,,1,0,1,0,1,1,0,0,1,True,,,,1.0,1.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,False,True,False,True,,False,False,False,False,False,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/3715/the-sipping-room/ground-floor-bar,https://www.tagvenue.com/venues/london/1402/the-sipping-room,the sipping room,ground floor bar,51.507431311912,-0.023071723803696,"The Bothy, West India Quay, Hertsmere Road, , London, E14 4AL",West India Quay Station (250 yd),100,200,140,Venue offers catering,External catering not allowed,False,200.0,100.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/26962/the-last-talisman/the-chefs-room,https://www.tagvenue.com/venues/london/11896/the-last-talisman,the last talisman,the chef’s room,51.499067,-0.0808991,"Bermondsey Street, 171-173, London, SE1 3UW",London Bridge Station (950 yd),26,30,40,Venue offers catering,External catering not allowed,True,30.0,26.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,True,False,True,False,False,,False,False,False,False,False,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/15326/jamies-adams-court/semi-private-dining-room,https://www.tagvenue.com/venues/london/2103/jamies-adam-s-court,jamies adam's court,semi private dining room ,51.5147103,-0.0846812,"Adam's Court,Old Broad Street, 6, London, EC2N 1DX",Liverpool Street Station (350 yd),30,40,45,Venue offers catering,External catering not allowed,True,40.0,30.0,30.0,30.0,20.0,20.0,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,,,,,
https://www.tagvenue.com/rooms/london/36407/heritage-soho/the-lounge,https://www.tagvenue.com/venues/london/17249/heritage-soho,heritage soho,the lounge,51.510852154975,-0.13253621406364,"Rupert Street, 18-20, London, W1D 6DF",Piccadilly Circus Station (150 yd),22,35,23,Venue offers catering,External catering not allowed,False,35.0,22.0,,,,,,1,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,False,True,False,False,,True,True,True,True,False,True,False,False,True,True,True,,
https://www.tagvenue.com/rooms/london/2808/tt-liquor/aviation-room,https://www.tagvenue.com/venues/london/1012/tt-liquor,tt liquor,aviation room,51.528648621213,-0.078068479762237,"17 Kingsland Road, Shoreditch, London, E2 8AA",Old Street Station (850 yd),16,25,34,Venue offers catering,External catering not allowed,False,25.0,16.0,,16.0,,,,1,0,1,0,1,1,0,0,1,,,,,1.0,1.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,False,False,False,,True,False,True,False,True,True,False,True,True,,,,
https://www.tagvenue.com/rooms/london/18745/1-cornhill/gold-room,https://www.tagvenue.com/venues/london/8338/1-cornhill,1 cornhill,gold room,51.513337651543,-0.08830301463604,"Cornhill, 1, London, EC3V 3ND",Bank Station (50 yd),55,0,90,Venue doesn’t offer catering,External catering allowed,False,,,55.0,24.0,,,,0,0,1,1,0,0,1,0,1,True,,False,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/130/30-euston-square/g13-walter-parkin,https://www.tagvenue.com/venues/london/44/30-euston-square,30 euston square,g.13 walter parkin,51.526416876556,-0.13370981598416,"30 Euston Square, Euston, London, NW1 2FB",Euston Square Station (200 yd),20,20,19,Venue offers catering,External catering not allowed,False,20.0,,20.0,10.0,8.0,,8.0,0,0,1,0,1,1,0,0,1,,,,,1.0,1.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,True,,True,False,True,True,False,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/37917/the-boathouse-london-canary-wharf/the-boathouse-london,https://www.tagvenue.com/venues/london/17938/the-boathouse-london-canary-wharf,the boathouse london - canary wharf,the boathouse london,51.50198030576,-0.015050019049081,"One Park Drive, Wood Wharf, Canary Wharf , London, E14 9SB",South Quay Station (400 yd),25,30,78,Venue offers catering,External catering not allowed,False,30.0,25.0,,,,,,0,0,1,0,1,1,0,0,1,True,,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,False,True,False,True,True,False,False,True,,,,
https://www.tagvenue.com/rooms/london/8096/runway-east-borough-market/major-tom,https://www.tagvenue.com/venues/london/3999/runway-east-borough-market,runway east borough market,major tom,51.504665616129,-0.088405609130859,"Saint Thomas Street, 20, London, SE1 9RG",London Bridge Station (200 yd),18,0,16,Venue offers catering,External catering not allowed,True,,,,18.0,,,,0,0,1,0,1,1,0,1,0,,,,,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,
https://www.tagvenue.com/rooms/london/1141/corrigans-mayfair/kitchen-library,https://www.tagvenue.com/venues/london/452/corrigan-s-mayfair,corrigan's mayfair,kitchen library,51.5098822,-0.1551043,"28 Upper Grosvenor Street, Mayfair, London, W1K 7EH",Marble Arch Station (550 yd),6,0,8,Venue offers catering,External catering not allowed,False,,6.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/38374/duke-of-london/pub,https://www.tagvenue.com/venues/london/18143/duke-of-london,duke of london,pub,51.4827872,-0.306627,"Catherine Wheel Road, London, TW8 8BD",,50,0,80,Venue offers catering,External catering not allowed,False,,50.0,,,,,,0,0,1,0,1,1,0,0,1,True,,,,0.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,True,True,False,False,False,False,True,,,,,
https://www.tagvenue.com/rooms/london/12234/brunswick-house/the-cellar-rooms,https://www.tagvenue.com/venues/london/5481/brunswick-house,brunswick house,the cellar rooms,51.484837144925,-0.12638971209526,"Wandsworth Road, 30, London, SW82LG",Vauxhall Station (250 yd),30,120,64,Venue offers catering,External catering not allowed,False,120.0,30.0,,,,,,0,1,0,0,1,1,0,0,1,,False,,,1.0,0.0,,False,False,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,,True,False,False,False,True,True,False,False,,,,,True
https://www.tagvenue.com/rooms/london/37040/the-hawks-nest/the-bar-area,https://www.tagvenue.com/venues/london/17537/the-hawk-s-nest-1,the hawk's nest,the bar area,51.5039828,-0.226677,"Shepherd's Bush Market, London, W12 8DF",Shepherd's Bush Central Station (200 yd),35,45,30,Venue offers catering,External catering not allowed,False,45.0,35.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,False,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,False,False,True,True,True,False,False,False,True,True,True,,
https://www.tagvenue.com/rooms/london/2013/the-moniker/lounge-bar,https://www.tagvenue.com/venues/london/666/the-moniker,the moniker,lounge bar,51.5128655,-0.0806905,"Fenchurch Avenue, 25, London, EC3M 5AD",Aldgate Station (450 yd),50,70,90,Venue offers catering,External catering not allowed,False,70.0,50.0,,,,,,0,0,1,0,1,1,0,0,1,True,,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,,,,,
